course_id|title|headline|category|course_level|published_date|last_updated|course_price|course_language|total_lectures|content_duration|closed_caption|practice_tests|instructors|url|is_translated|translated_language
2582160|Docker for Beginners: DevOps for Java & Spring Boot|Docker for Beginners. DevOps for Java Spring Boot Microservices. Get Hands-on with Docker.|software|All Levels|2021-05-17 05:39:41|2022-12-30 06:25:04|$ 128 USD|no|63|6.5 total hours|True|0|['in28Minutes Official']|https://img-c.edtech.com/course/480x270/2582160_7f71_5.jpg|No|
997466|Learn Greek for Beginners: The Ultimate 95-Lesson Course|You learn Greek minutes into your first lesson. Learn to speak, read and write with 95 video lessons by real teachers.|teaching|Beginner Level|2020-05-11 11:32:37|2023-06-14 23:16:22|$ 225 USD|en|95|6 total hours|True|0|['Innovative Language']|https://img-c.edtech.com/course/480x270/997466_1411_6.jpg|NO|
4272514|TikTok Marketing 2022 , Go Viral With Authentic Videos!|Grow 10,000+ Followers on TikTok in one Month.  Understand the ins-and-outs of the platform to go viral.|marketting|All Levels|2021-01-09 10:56:54|2024-01-10 04:00:49|$ 230 USD|en|54|2 total hours|True|0|['Skyler Chase']|https://img-b.edtech.com/course/480x270/4272514_b57a_4.jpg?secure=54gR-bEdCKWsjt5RiVjmzA%3D%3D%2C1646827940|False|
4295410|Logo Animation & Logo Motion Design – Adobe After Effects|Learn how to create amazing logo animation and Logo Motion by and step by step Project base tutorial|design|All Levels|2020-12-29 00:53:57|2023-12-10 10:31:59|$ 133 USD|en|17|1.5 total hours|False|0|['Soheil B taherian']|https://img-c.edtech.com/course/480x270/4295410_c69b_3.jpg|True|['ja', 'de']
471060|Entrepreneurship: How To Launch A Lean Startup You Love|How to find a business idea you are truly passionate about and get your first paying customers to prove people need it.|business|All Levels|2020-12-22 08:00:36|2022-09-26 12:09:09|$ 228 USD|en|45|8 total hours|True|0|['Kevin Starke']|https://img-c.edtech.com/course/480x270/471060_013e_3.jpg|NO|
3158874|IFRS - A Complete Course on IFRS|International Financial Reporting Standards (IFRS) Advance Level - ACCA SBR / DipIFRS / Cert IFRS|finance|Expert Level|2021-11-10 04:59:16|2023-06-20 21:21:36|$ 215 USD|en|133|70.5 total hours|True|0|['Syed Muhammad Ali Shah']|https://img-c.edtech.com/course/480x270/3158874_f1cc.jpg|YEs|['fr', 'ru', 'zh']
941310|Matemática Financeira com HP12C e MS Excel|Curso prático de matemática financeira com calculadora HP12C e MS Excel|finance|Beginner Level|2021-01-08 18:16:49|2022-03-12 09:35:19|$ 271 USD|pt|30|4.5 total hours|True|0|['Daniel Duarte Jevaux']|https://img-b.edtech.com/course/480x270/941310_08f1.jpg?secure=4gxI5uJuAky8slh6DOec3w%3D%3D%2C1646823896|False|
3675266|Google Analytics 4: Up & Running|Master Google Analytics 4 to drive value for your digital products|marketting|Beginner Level|2021-03-15 08:49:35|2023-06-03 22:02:11|$ 266 USD|en|41|3 total hours|True|0|['Joseph Holbrook (The Cloud Tech Guy)']|https://img-c.edtech.com/course/480x270/3675266_be0a_5.jpg|YEs|['ja', 'de', 'fr']
4389112|Udemy Course Creation - Udemy Instructor Guide (Unofficial)|Create Online Course on Udemy Fast - Full Guide to Udemy Course Creation & Starting Udemy Instructor Career (Unofficial)|teaching|Beginner Level|2020-08-16 07:35:31|2023-03-09 08:09:39|$ 176 USD|en|31|4 total hours|True|0|['Nick Nyxson']|https://img-c.edtech.com/course/480x270/4389112_c35a_2.jpg|No|
1423418|TOTAL: CompTIA CySA+ Cybersecurity Analyst (CS0-002)|Ethical Hacking and CompTIA Cyber Security Analyst CySA+ (CS0-002) Exam Prep|software|Intermediate Level|2021-11-24 10:00:51|2023-06-08 03:53:33|$ 201 USD|en|96|11.5 total hours|True|0|['Total Seminars • 900,000+ Enrollments', 'Brent Chapman', 'Michael Solomon']|https://img-c.edtech.com/course/480x270/1423418_54ba_3.jpg|No|
3637178|Color Psychology in Interior Design and Architecture.|The influence of colors on emotions and behaviour.|design|Beginner Level|2021-03-01 05:42:18|2023-08-03 14:45:22|$ 262 USD|en|8|27 total mins|True|0|['Ana Marcu']|https://img-c.edtech.com/course/480x270/3637178_4f42_2.jpg|YES|['pt', 'zh', 'ru']
2696018|How to Sing Vibrato , Complete guide to Singing Vibrato|The complete guide for developing and refining a good sounding vibrato and enhancing your singing voice|music|All Levels|2020-02-17 20:32:25|2022-08-01 23:54:24|$ 153 USD|en|28|1.5 total hours|True|0|['David Daddario']|https://img-c.edtech.com/course/480x270/2696018_d107_3.jpg|False|
1744000|It's not that Scary: A Beginner's Guide to Public Speaking|The ideal step-by-step course through fundamentals of public speaking with practical exercises and many tips & tricks.|business|All Levels|2020-03-05 14:54:40|2023-07-11 23:14:13|$ 242 USD|en|7|1 total hour|True|0|['Karlo Krznarić', 'Philip Hofmacher']|https://img-c.edtech.com/course/480x270/1744000_b9c6.jpg|False|
758764|Personal Development Life Coach Certification1 Training|Personal Development Life Coach Training Accredited Life Coach Certification and Life Coach Directory for Level 2 Grads|business|All Levels|2020-09-27 23:32:25|2022-11-11 19:47:55|$ 166 USD|en|117|11 total hours|True|0|['Empowerment Coach Academy', 'Louise Anne Maurice ,Coaching Instructor']|https://img-b.edtech.com/course/480x270/758764_2cb1_5.jpg?secure=76jYICEgU8q3Wpes6x9ROQ%3D%3D%2C1646822920|YEs|['es', 'de']
3040448|Arista Essentials - Complete Course w/ ACE-A Practice Exams|Learn Data Center Networking, SDN, Linux, Python Programmability, Automation and Pass ACE-A Exam|software|All Levels|2020-06-30 21:34:25|2023-09-27 21:39:51|$ 226 USD|en|113|12 total hours|True|0|['Dean Armada']|https://img-c.edtech.com/course/480x270/3040448_fe6e_4.jpg|YEs|['ja', 'de', 'hi']
241916|Mobile and Web Rapid Prototyping - interaction, animation|Learn to create mobile and web interactive prototypes and designs with interaction and animation with Quartz Composer|design|All Levels|2020-11-11 03:49:37|2023-08-20 23:34:26|$ 253 USD|en|33|3.5 total hours|True|0|['Adria Jimenez']|https://img-c.edtech.com/course/480x270/241916_b21a_9.jpg|Yes|['ja', 'hi', 'ru']
2311642|REIKI MASTER: Complete Usui Reiki Ryoho (Levels 1-Master)|Become a Certified Reiki Master Teacher!|lifestyle|All Levels|2021-01-19 02:10:05|2023-04-09 10:16:33|$ 273 USD|en|121|4.5 total hours|True|0|['Tina Taylor']|https://img-c.edtech.com/course/480x270/2311642_9e10.jpg|Yes|['de', 'hi', 'zh']
1484840|TripAdvisor Domination For Hospitality & Hotel Management|Hotel Management: Improve Your TripAdvisor Ranking And get more Customers in 2021|business|All Levels|2020-10-16 15:47:48|2023-10-06 10:23:58|$ 185 USD|en|39|3 total hours|True|0|['António Araújo', 'Marina Arantes']|https://img-c.edtech.com/course/480x270/1484840_f900.jpg|YES|['de', 'fr']
1180960|Gestão Financeira Passo a Passo|Como Organizar e Entender as Finanças da Sua Empresa|finance|All Levels|2020-03-22 13:29:30|2023-07-01 07:47:51|$ 186 USD|pt|18|3.5 total hours|True|0|['Leonardo Grisotto']|https://img-b.edtech.com/course/480x270/1180960_f751_6.jpg?secure=CsSToG-LqthEvW70Pm86eA%3D%3D%2C1646823896|True|['en', 'hi']
611272|Personal Finance: Improve Cash Flow and Mindset in 1 Month|Take specific action steps, while incorporating an abundant mindset, towards value and purpose.|finance|Beginner Level|2020-02-27 12:00:55|2022-11-10 14:00:22|$ 232 USD|en|42|5.5 total hours|True|0|['Rachel Bourne']|https://img-c.edtech.com/course/480x270/611272_6228_4.jpg|False|
4470656|Learn C++ by Solving 75 Coding Challenges|Solve 75 coding exercises from beginner to expert levels and learn C++ Programming the Easy Way !|development|All Levels|2020-02-06 09:38:56|2022-02-19 07:59:00|$ 134 USD|en|120|2 total hours|True|0|['Syed Habib Hussain Shah']|https://img-c.edtech.com/course/480x270/4470656_16e0_3.jpg|YES|['zh', 'hi', 'fr']
3910882|Mr Robot TV Show In Real Life - Cyber Security|Learn Cyber Security with Practice Step By Step as in the Show [See The Description Below]|software|All Levels|2020-10-13 17:25:10|2023-09-25 12:03:24|$ 166 USD|en|96|6.5 total hours|True|0|['Musab Zayadneh']|https://img-c.edtech.com/course/480x270/3910882_8011_3.jpg|YES|['ja', 'zh', 'fr']
2802589|Ventas con Redes Sociales - de lo Básico hasta Avanzado|Como lograr alcanzar más Ventas con Redes sociales, veremos desde los más básico hasta lo más avanzado|marketting|Beginner Level|2021-04-19 09:34:55|2022-01-09 22:47:40|$ 220 USD|es|30|4 total hours|True|0|['Lucia del Carmen Moreno Hurtado']|https://img-c.edtech.com/course/480x270/2802589_ac32_5.jpg|YES|['en', 'hi']
110240|How to Manage & Influence Your Virtual Team|Learn step-by-step tips that help you get things done with your virtual team by increasing trust and accountability|business|All Levels|2020-02-21 07:54:52|2022-05-07 22:01:37|$ 242 USD|en|38|3 total hours|True|1|['Hassan Osman']|https://img-c.edtech.com/course/480x270/110240_9cb3_8.jpg|No|
1031662|Shopify Tyrant: How To Start An Ecommerce Biz From Scratch|Learn everything you need about Shopify to earn a profitable income from home working less than 1 hour a day.|business|Beginner Level|2020-06-10 15:52:24|2022-05-16 22:57:14|$ 294 USD|en|45|3 total hours|True|0|['Niche Tyrant']|https://img-c.edtech.com/course/480x270/1031662_a03f.jpg|YEs|['zh', 'hi', 'fr']
2172042|SAP WM Warehouse Management (beginner to advanced)|Learn SAP WM module with practical scenarios in this course. Become SAP WM Consultant and prepare for SAP Certification.|productivity|All Levels|2021-08-13 15:31:00|2022-05-27 01:49:34|$ 196 USD|en|30|22.5 total hours|True|0|['Uplatz Training']|https://img-c.edtech.com/course/480x270/2172042_78e3_3.jpg|Ys|['es', 'hi']
86558|The Art Of Financial Valuation With Certificate|Enroll in this outstanding World renowned class. Achieve outstanding success in your personal and professional life. Win|finance|All Levels|2021-10-05 15:41:38|2022-02-25 15:51:26|$ 155 USD|en|12|2 total hours|True|0|['Startup Saturdays']|https://img-b.edtech.com/course/480x270/86558_c707_6.jpg?secure=WDYmlkhJj7DCq22X79Cclg%3D%3D%2C1646823590|NO|
3939902|Terraform on AWS with SRE & IaC DevOps , Real-World 20 Demos|Terraform on AWS EC2, VPC, ALB, CLB, NLB, Autoscaling, Route53, ACM, CloudWatch, SNS, CodePipeline, CodeBuild, S3,|software|All Levels|2020-05-05 22:11:39|2023-07-25 08:14:02|$ 183 USD|en|154|22.5 total hours|True|0|['Kalyan Reddy Daida , DevOps & SRE Architect on AWS, Azure & Google Cloud Platforms']|https://img-c.edtech.com/course/480x270/3939902_700e_2.jpg|YES|['pt', 'de', 'ja']
921376|Course creation for busy entrepreneurs: #1 the masterplan|The ultimate guide to get ready and plan to create your online course empire|teaching|All Levels|2020-04-19 13:05:17|2023-06-03 00:25:48|$ 279 USD|en|10|34 total mins|True|0|['Kenz Soliman', 'Fadwa Soliman', 'Her Digital Business']|https://img-c.edtech.com/course/480x270/921376_f4b5.jpg|YEs|['de', 'ru']
316970|Beginner Professional Java - Learn to Code for Work and Fun|Learn to code from no prior experience. Train for a career in software, or learn how to teach coding.|development|Beginner Level|2021-02-16 08:42:12|2022-11-06 18:54:15|$ 121 USD|en|157|14.5 total hours|True|0|['Jenny Brown']|https://img-c.edtech.com/course/480x270/316970_6a43_3.jpg|Yes|['zh', 'hi', 'ru']
1119446|Affiliate Marketing A Set and Forget Passive Income Method|In this course you will learn how to Make Money with Affiliate Marketing|software|Beginner Level|2021-02-02 18:19:56|2023-07-04 02:48:17|$ 214 USD|en|28|2 total hours|True|0|['Money Makers Academy', 'Ashraf Said']|https://img-c.edtech.com/course/480x270/1119446_372e_4.jpg|YEs|['es', 'de', 'zh']
380668|All-in-One Premium Design Course - Scratch to Pro+ Edition|A Skill Based Course That Will Cover Graphic Designing From The Core To The Super Advanced Level Of Excellence.|design|All Levels|2020-06-24 14:42:04|2023-02-21 23:05:42|$ 107 USD|en|57|5.5 total hours|False|0|['Shouvik Raychowdhury']|https://img-c.edtech.com/course/480x270/380668_14e0_28.jpg|False|
1358924|HDR Photography - The Complete Workflow|Learn how to photograph and process images for High Dynamic Range photo in Adobe Photoshop and Photomatix.|photography|All Levels|2021-05-04 16:18:59|2022-03-07 19:59:30|$ 223 USD|en|20|2 total hours|True|0|['Kasia Zmokla']|https://img-c.edtech.com/course/480x270/1358924_f60a_2.jpg|False|
1240408|Forex Trading Mastery: Stop Losing, Start Winning  Vol.1|Forex Trading Strategies Without Gambling Money. How to Trade Forex The Winning Simple Way.|finance|Beginner Level|2020-03-31 15:07:35|2022-01-31 08:38:53|$ 123 USD|en|27|1 total hour|True|0|['E-Learn Global - Watch, Listen, Learn, Execute']|https://img-c.edtech.com/course/480x270/1240408_5ea6_4.jpg|YEs|['es', 'ru', 'zh']
3768744|Youtube Masterclass: Dein Youtube Leitfaden zum Erfolg!|Werde erfolgreicher Youtuber, nutze Youtube Marketing um deine Videos zu verbessern und erreiche organisch mehr Zuseher|marketting|All Levels|2020-05-02 16:34:54|2023-04-12 13:36:51|$ 161 USD|de|187|18.5 total hours|False|0|['Tobias Becker']|https://img-b.edtech.com/course/480x270/3768744_e5f8_8.jpg?secure=Bye-LH9iRtirfUjgQYgVSg%3D%3D%2C1646828449|YES|['en', 'hi']
460512|Home Business: Step By Step Guide!|Home Business: Don't join the millions that fail. This course will teach you how to ensure your home business succeeds|business|All Levels|2020-08-04 09:01:30|2023-11-09 07:03:14|$ 250 USD|de|22|2 total hours|True|0|['Boomy Tokan']|https://img-c.edtech.com/course/480x270/460512_f437_4.jpg|NO|
206850|Crocheting for beginners with crochet projects|From basics to the first project - Right handed version|lifestyle|All Levels|2020-12-14 22:52:24|2023-02-23 08:36:35|$ 180 USD|en|26|3 total hours|True|0|['Agnes Ferenczi']|https://img-c.edtech.com/course/480x270/206850_23ac_4.jpg|Yes|['pt', 'ja', 'hi']
2980686|Online Business – Work from Home|This course is not taught by a marketing professional but by an accountant who now works online, full time|business|All Levels|2020-05-23 19:41:30|2022-08-07 10:36:45|$ 181 USD|en|37|10 total hours|True|0|['Robert (Bob) Steele']|https://img-b.edtech.com/course/480x270/2980686_e1cb_2.jpg?secure=L3-w_tmJLixpJT522LhQSw%3D%3D%2C1646822970|No|
1459818|Leading Remote or Virtual Teams - A Quick Course|How to Optimize the Effectiveness of Remote or Virtual Teams With Great Team Leadership|business|All Levels|2021-03-26 01:40:48|2022-08-24 16:40:24|$ 155 USD|en|30|2 total hours|True|0|['Lawrence M. Miller, Institute for Leadership Excellence']|https://img-c.edtech.com/course/480x270/1459818_09de_2.jpg|No|
1663222|10 YouTube Marketing Strategies That Make Me 6-Figures|Learn powerful YouTube marketing strategies for gaining subscribers, leads and customers on YouTube in 2022|marketting|All Levels|2020-08-02 03:06:46|2022-03-31 04:13:56|$ 283 USD|en|12|2 total hours|True|0|['Nik Swami']|https://img-c.edtech.com/course/480x270/1663222_3d78.jpg|Yes|['fr', 'de', 'zh']
2286725|Kettlebell Training PREMIUM|Learn how to warm up, stretch, workout with a kettlebell, cool down, and how to train safely with the kettlebell|health_fitness|Beginner Level|2021-06-07 01:44:57|2023-02-23 06:50:09|$ 129 USD|de|81|5.5 total hours|False|2|['Taco Fleur', 'Anna Junghans']|https://img-c.edtech.com/course/480x270/2286725_a72e_2.jpg|Ys|['en', 'hi']
3398786|Curso de ecualización para músicos|Aprende a usar los ecualizadores desde cero|music|Beginner Level|2020-05-03 13:24:22|2022-04-06 19:14:06|$ 258 USD|es|4|2 total hours|True|0|['Abraham Ramirez']|https://img-c.edtech.com/course/480x270/3398786_0bbc_2.jpg|YES|['en', 'hi']
2051847|Azure Information Protection User Training|Train Staff to Use AIP in Your Business to Reduce Data Breach Risk|software|Beginner Level|2021-10-30 01:03:45|2023-03-27 21:02:04|$ 160 USD|en|24|34 total mins|True|0|['James Ratcliffe']|https://img-c.edtech.com/course/480x270/2051847_01f9.jpg|YES|['es', 'de', 'fr']
1521110|How To Create A Website With Wordpress From Scratch|Wordpress Site Creation - Learn How To Create Your Own Website From Scratch Using Wordpress Without Knowing Development|development|All Levels|2021-09-28 16:23:44|2023-05-14 18:06:09|$ 117 USD|en|24|3.5 total hours|True|0|['Sorin Constantin', 'Emily S. Lima']|https://img-c.edtech.com/course/480x270/1521110_649c.jpg|YES|['pt', 'ja', 'fr']
2206142|Create Powerful Crystal Grids for High Vibrations|Learn how to create simple and powerful Crystal Grids to raise the vibration of your life, home & space|lifestyle|All Levels|2021-06-08 15:39:52|2022-10-04 00:37:26|$ 131 USD|en|17|2 total hours|True|0|['Melissa Habibi']|https://img-c.edtech.com/course/480x270/2206142_ca41_2.jpg|False|
328386|Google Analytics Certification - Become Analytics Certified!|How to Pass the Google Analytics Certification Exam Quickly & Become Google Analytics Certified. No Experience Required!|marketting|All Levels|2021-04-09 22:40:32|2022-07-18 02:26:53|$ 194 USD|en|25|2.5 total hours|True|1|['Daragh Walsh']|https://img-c.edtech.com/course/480x270/328386_6809_11.jpg|NO|
900920|〜デザイナーの頭の中、大公開〜　企画を「１枚の紙」で、伝えきる。|明日、企画を通したいかた必見。デザイナー・アートディレクターと一緒に、課題を整理し、アイデアをスッキリ、クッキリ伝える力を磨いてみませんか？|design|All Levels|2020-01-19 07:04:10|2022-03-07 16:31:08|$ 205 USD|ja|26|3 total hours|False|0|['大森 剛']|https://img-b.edtech.com/course/480x270/900920_cd28.jpg?secure=7necnSNvgQIoHxJS_tE1fQ%3D%3D%2C1646826767|NO|
2750830|Node.js, Express, MongoDB Bootcamp 2022 - with Real Projects|Master Node, Express & MongoDB by building real-world apps with Authentication, File Uploads, WebScrapping, Deployment..|development|All Levels|2020-04-30 20:11:22|2022-12-05 06:08:18|$ 178 USD|en|98|14.5 total hours|True|0|['Ghulam Abbas']|https://img-c.edtech.com/course/480x270/2750830_b492_2.jpg|No|
742572|iPhone App Development: Create a Spotify Clone|Stream your music collection and learn how to play and control music on iOS. An epic course to make your own Spotify|development|All Levels|2021-10-24 23:35:55|2022-11-28 14:38:53|$ 193 USD|en|48|4 total hours|True|0|['Grant Klimaytys']|https://img-c.edtech.com/course/480x270/742572_f366_2.jpg|YEs|['pt', 'ja', 'de']
544674|Xero Online Bookkeeping|Learn how to use  Xero, the leading online accounting software to perform several essential bookkeeping tasks.|finance|All Levels|2020-09-24 08:35:29|2022-06-11 19:10:42|$ 197 USD|af|61|7 total hours|True|0|['Lisa Newton']|https://img-b.edtech.com/course/480x270/544674_aa7c_4.jpg?secure=6O-QZxUpj2OwO1VD6iKeJg%3D%3D%2C1646823480|NO|
757900|Canva for Beginners - Create a Book Cover Graphic Design|Learn Canva and graphic design to create stunning book covers and ebooks with Canva today.|design|Beginner Level|2021-07-25 04:35:44|2023-11-30 10:01:19|$ 175 USD|en|15|2 total hours|True|0|['Jeremy Deighan', 'Concept Courses \u206f\u206f\u206f\u206f\u206f']|https://img-c.edtech.com/course/480x270/757900_4a95_3.jpg|NO|
1362742|Ultimate Instagram Marketing Course - Everything Instagram|Learn everything you need to know about Instagram Marketing and how you can grow a successful Instagram Account|marketting|All Levels|2021-02-15 14:34:28|2023-01-14 05:40:56|$ 252 USD|en|30|2 total hours|False|0|['Dr. Mike Bandar']|https://img-b.edtech.com/course/480x270/1362742_64bb_3.jpg?secure=EoakUGN5v4yIf4lfnAIL4w%3D%3D%2C1646827949|YES|['pt', 'de']
3290424|MacroEconomics for Beginners 2021|Nature & Scope of MacroEconomics in 160 minutes|teaching|Beginner Level|2021-11-21 20:45:44|2023-06-15 02:27:30|$ 285 USD|en|31|3 total hours|True|1|['Sourabh Shukla']|https://img-c.edtech.com/course/480x270/3290424_c0f4_2.jpg|No|
2636348|Professional PCB Fabrication For Everyone|Learn How to Manufacture Top Quality (PCB) Boards saving Time, Money and Effort by PCBWay|software|All Levels|2020-12-19 18:57:02|2023-12-23 18:31:19|$ 177 USD|en|11|1 total hour|True|0|['Educational Engineering Team', 'Ashraf Said']|https://img-b.edtech.com/course/480x270/2636348_3fc3_4.jpg?secure=0-0qPcVndA56y_YRCs_yUw%3D%3D%2C1646824464|Yes|['pt', 'zh', 'fr']
2560844|Learn and Master Git & Github from zero to Hero|Master git & github from scratch|development|All Levels|2020-11-12 04:22:40|2023-08-26 21:56:15|$ 271 USD|en|54|4 total hours|True|0|['Yas web']|https://img-c.edtech.com/course/480x270/2560844_4dbe.jpg|True|['pt', 'zh', 'fr']
831484|Music Theory - Make Chord Progressions EASY|Make better beats using 4 chord progressions|music|Beginner Level|2021-10-23 20:03:22|2022-06-12 13:37:29|$ 272 USD|en|17|1 total hour|True|0|['Joseph Evans', 'Matt']|https://img-c.edtech.com/course/480x270/831484_bff9_20.jpg|YEs|['pt', 'es']
3097590|Practical Cyber Threat Hunting|Purple Team Techniques Part 1 Threat Hunting|software|All Levels|2021-11-07 15:57:16|2022-03-15 05:34:35|$ 152 USD|en|39|7.5 total hours|False|0|['M. Alparslan Akyıldız']|https://img-b.edtech.com/course/480x270/3097590_068d_2.jpg?secure=jRoQQNweQGK_57Lwo8WKFw%3D%3D%2C1646824458|NO|
3353014|【世界で8万人が受講：Python for Finance】Pythonを使って学ぶ現代ファイナンス理論と実践|ポートフォリオ理論、コーポレートファイナンス、資本資産評価モデル（CAPM）、デリバティブの値決め、モンテカルロシミュレーションといった内容を中心に、Pwcなどで活躍した講師が理論と実践に基づき解説します。|finance|All Levels|2021-09-06 02:49:36|2022-06-07 02:53:51|$ 251 USD|ja|109|8 total hours|False|0|['365 Careers', '大橋 亮太']|https://img-c.edtech.com/course/480x270/3353014_4307.jpg|Yes|['en', 'hi']
857132|Cursive Penmanship: Learn the art, improve your handwriting|Learn and practice the endangered art of cursive and in doing so, improve your handwriting in all dimensions|design|All Levels|2020-01-14 23:48:13|2022-12-15 04:15:17|$ 223 USD|en|60|1 total hour|True|0|['Katie Kormanik']|https://img-c.edtech.com/course/480x270/857132_18f5_4.jpg|No|
4062650|Influencer Marketing Mastery 2022|How to connect with your target audience and become an influencer & build a loyal tribe with massive business success !|marketting|Beginner Level|2020-04-15 07:17:59|2023-10-17 14:54:28|$ 255 USD|en|15|1 total hour|True|0|['Henry Zhang', 'Henry Zhang Support']|https://img-c.edtech.com/course/480x270/4062650_4a74_4.jpg|NO|
1082818|SEO Training Course 2018: Proven SEO & Link building Tactics|To Get Rank #1 on Google, Learn SEO that works. Search Engine Optimization for Newbies, Business Owner, Web Developers.|marketting|All Levels|2020-02-27 05:01:33|2023-04-12 06:43:55|$ 259 USD|en|116|7 total hours|True|0|['Habib Rehman']|https://img-c.edtech.com/course/480x270/1082818_89c5_17.jpg|No|
2591038|Creativity Course by a Creativity Coach , Art & Innovation|Creativity & Innovation for Innovators, Artists, Entrepreneurs, Writers, & Students - By a Professional Creativity Coach|personal_development|All Levels|2020-04-28 15:24:39|2023-10-16 15:10:21|$ 167 USD|en|197|18 total hours|True|0|['Gabriel Wallace']|https://img-c.edtech.com/course/480x270/2591038_dd74.jpg|False|
4510448|NFT:  Analisis de Juegos NFT y Opensea (NFT Artisticos)|Aprende sobre Juegos NFT y Obras Digitales NFT para disminuir el riesgo de tus futuras inversiones!|finance|All Levels|2020-06-27 12:16:46|2022-05-23 15:43:51|$ 154 USD|es|14|3.5 total hours|True|0|['Maicol Daniel Peligno']|https://img-c.edtech.com/course/480x270/4510448_a31f.jpg|NO|
1469212|【これだけでOK！】プロが教える「売れる」チラシの作り方講座|身近な販促物であるチラシを題材にセールスコピーライティングの基礎を学びます。捨てられないチラシとは何か？読者を行動させる文章やデザインとはどんなものかを学びながら「売れる」「集客できる」販促物をつくる基礎力を身に付けることができます。|marketting|Beginner Level|2021-02-09 15:18:20|2022-07-01 16:41:35|$ 218 USD|ja|99|5.5 total hours|False|0|['谷本 理恵子']|https://img-c.edtech.com/course/480x270/1469212_653a_7.jpg|No|
3617150|Zeichnen lernen mit der S-Methode – TEIL 1: Strichführung|Lerne die Grundtechniken für perfekte Linien und erstelle erste tolle Zeichnungen|lifestyle|All Levels|2020-05-02 12:19:35|2023-09-18 02:49:45|$ 296 USD|de|74|9.5 total hours|False|0|['Sandra Süsser']|https://img-c.edtech.com/course/480x270/3617150_3731_4.jpg|Ys|['en', 'hi']
1383640|Selenium: Easy Guide to Automated Functional Testing Dev|Selenium WebDriver, Autoit and IntelliJ: An Easy Guide to Automated Functional Testing Development on Selenium with Java|development|Beginner Level|2020-01-22 00:45:44|2023-10-18 23:52:26|$ 190 USD|en|48|3.5 total hours|True|0|['Claudiu GURA']|https://img-c.edtech.com/course/480x270/1383640_832e_2.jpg|No|
444720|Your guide to event planning|Plan, promote and monetise events. Your new career in event management, an easy to follow guide to get you started.|personal_development|All Levels|2020-11-01 12:40:10|2022-07-31 00:32:57|$ 156 USD|nl|19|1.5 total hours|False|0|['Leap Training Institute']|https://img-b.edtech.com/course/480x270/444720_fc89_5.jpg?secure=tYX7_rjeyghcZAfWRSiz7Q%3D%3D%2C1646825606|YEs|['en', 'hi']
531148|User Experience Design For Mobile Apps & Websites (UI & UX)|The Beginner's Guide To User Interface And User Experience Design. No Experience needed!|design|Beginner Level|2020-12-17 11:17:35|2023-02-06 11:18:13|$ 189 USD|en|20|2.5 total hours|True|0|['Benjo Sabban']|https://img-c.edtech.com/course/480x270/531148_b0a2_4.jpg|YES|['ja', 'hi', 'fr']
2330038|Apple macOS and iOS System Administration|Manage different.  Learn to install, configure, and automate the maintenance of hundreds of macOS and iOS devices.|software|All Levels|2021-06-21 07:01:48|2022-09-26 06:19:02|$ 244 USD|en|101|12.5 total hours|True|0|['Automata Technology', 'Brian Keith', 'Drew W Smith']|https://img-b.edtech.com/course/480x270/2330038_11f7.jpg?secure=ac-axC6qvGkYYevpYPzaZA%3D%3D%2C1646824336|NO|
680850|How to use Psychology to Tell Story that Sell|Learn how to Turn Your Ideas Into Sticky, Viral, Contagious Copy that Sells using the latest Psychological Techniques.|marketting|All Levels|2021-09-05 01:57:41|2022-02-23 09:56:06|$ 253 USD|en|28|1 total hour|True|0|['Stefan Speaks']|https://img-c.edtech.com/course/480x270/680850_ed36_4.jpg|No|
1250446|SEO Copywriting: Rank and Get the Click|How to write content that both humans and search engines will love.|marketting|Beginner Level|2021-04-20 10:13:46|2023-01-20 21:13:07|$ 249 USD|en|35|3.5 total hours|True|0|['Kathy Alice Brown']|https://img-c.edtech.com/course/480x270/1250446_3350_4.jpg|No|
1030370|Kick Your Social Anxiety To the Curb|The Secret of Losing Your Fear and Finding Friends Fast!|lifestyle|All Levels|2020-08-09 14:19:30|2023-04-04 06:51:00|$ 194 USD|en|25|1.5 total hours|True|0|['Teresa Trower']|https://img-c.edtech.com/course/480x270/1030370_c725_2.jpg|NO|
2299198|JavaScript: Coding Challenge Bootcamp - 2020|Get to solve coding challenge using JavaScript and elaborate you problem solving skill as well as your JavaScript skill|development|Beginner Level|2020-07-04 20:36:47|2023-11-27 03:54:57|$ 289 USD|en|92|3.5 total hours|True|0|['Md. A. Barik']|https://img-b.edtech.com/course/480x270/2299198_4aaa_4.jpg?secure=GipN-KzEeeJAWwEk_hczfQ%3D%3D%2C1646822632|YES|['es', 'ja', 'zh']
709514|Analyze Market Opportunity|Reviews the external environmental factors and internal organizational capabilities that impact how a company operates|marketting|All Levels|2020-02-28 23:24:05|2023-07-02 13:47:24|$ 109 USD|en|23|1.5 total hours|True|0|['SMstudy Certifications']|https://img-c.edtech.com/course/480x270/709514_51f5_9.jpg|YES|['de', 'hi']
764832|Superfoods That Promote Fat Loss - Juicing Made EASY!|Fit Into Your Skinny Jeans and Lose That STUBBORN Belly Fat Around Your Gut FOR GOOD -PLUS Get 50 TOP Juicing Recipes|health_fitness|Intermediate Level|2021-04-10 22:33:29|2023-07-02 16:51:44|$ 267 USD|en|14|2 total hours|True|0|['Tim Ernst']|https://img-c.edtech.com/course/480x270/764832_69ec.jpg|Ys|['fr', 'ru']
